"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","Ungefähre_Adresse.x","coordinates","latitude","longitude"
"Neurologisches Fachkrankenhaus Zscheckwitz, Standort Zscheckwitz","Zscheckwitz, 1, 01731, Kreischa",2022,"14","628","220","3","2",NA,NA,50.953555,13.7550465
"Standort Kreischa, Standort Kreischa","An der Wolfsschlucht, 1-2, 01731, Kreischa",2022,"14","628","220","3","2",NA,NA,50.94661515,13.7690696694958
"Asklepios Orthopädische Klinik Hohwald, Asklepios Orthopädische Klinik Hohwald","Hohwaldstr., 40, 01844, Neustadt",2022,"14","628","260","3","2",NA,NA,51.04709635,14.2907404996985
"HELIOS-Klinikum Pirna, Hauptstandort, HELIOS-Klinikum Pirna, Hauptstandort","Struppener Str., 13, 01796, Pirna",2022,"14","628","270","3","2",NA,NA,50.95879875,13.9532035620119
"HELIOS-Weißeritztal-Klinik Freital, Pädiatrie Pirna","Struppener Str., 13, 01796, Pirna",2022,"14","628","270","3","2",NA,NA,50.95879875,13.9532035620119
"Sächsische Schweiz Klinik, Hauptstandort, Sächsische Schweiz Klinik, Hauptstandort","Dr.-Steudner-Str., 75b, 01855, Sebnitz",2022,"14","628","360","3","2",NA,NA,50.98289905,14.2670231974738
"Ev. Diakonissenkrankenhaus, Hauptstandort, Ev. Diakonissenkrankenhaus, Hauptstandort","Georg-Schwarz-Str., 49, 04177, Leipzig",2022,"14","713","000","2","2",NA,NA,51.3429093,12.3216091
"HELIOS-Park-Klinikum, Hauptstandort, HELIOS-Park-Klinikum, Hauptstandort","Strümpellstr., 41, 04289, Leipzig",2022,"14","713","000","3","2",NA,NA,51.307761,12.435395
"Herzzentrum Leipzig GmbH, Herzzentrum Leipzig GmbH","Strümpellstr., 39, 04289, Leipzig",2022,"14","713","000","3","2",NA,NA,51.30693455,12.4365140702127
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, PIA - VGP Karlsruher Str.","Karlsruher Straße, 54, 04209, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3171108,12.2809706
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Verbund Gemeindenahe Psychiatrie - PIA Holzhäuser Straße","Holzhäuser Straße, 74, 04207, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3190601,12.4192575893157
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Verbund Gemeindenahe Psychiatrie - PIA Demmeringstraße","Demmeringstraße, 49, 04177, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3362485,12.3275717377737
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Verbund Gemeindenahe Psychiatrie - TKV 5 Karlsruher Str.","Karlsruher Str., 54, 04209, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3171108,12.2809706
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Standort Grünau des Klinikums St. Georg Leipzig Nikolai-Rumjanzew-Str.","Nikolai-Rumjanzew-Str., 100, 04207, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3194627,12.2973975
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Tagesklinik Verbund Gemeindenahe Psychiatrie TKV 2 / TKV 4 Friesenstr.","Friesenstr., 8, 04177, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3412383,12.330836208283
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Tagesklinik Verbund Gemeindenahe Psychiatrie TKV 3 Holzhäuser Str.","Holzhäuser Str., 74, 04299, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3190601,12.4192575893157
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Tagesklinik Verbund Gemeindenahe Psychiatrie - TKV 1 Eitingonstr.","Eitingonstr., 12, 04105, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3484595,12.3512792267787
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, PIA - VGP Eitingonstr.","Eitingonstraße, 12, 04105, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3484595,12.3512792267787
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Psychiatrische Institutsambulanz Kieler Straße","Kieler Straße, 65, 04357, Leipzig",2022,"14","713","000","1","2",NA,NA,51.37511695,12.4157942564553
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, PIA - VGP Eitingonstr.","Eitingonstraße, 12, 04105, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3484595,12.3512792267787
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, PIA - VGP Holzhäuser Str.","Holzhäuser Straße, 74, 04299, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3190601,12.4192575893157
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, PIA - VGP Friesenstr.","Friesenstraße, 8, 04177, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3412383,12.330836208283
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, PIA - VGP Karlsruher Str.","Karlsruher Str., 54, 04209, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3171108,12.2809706
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Verbund Gemeindenahe Psychiatrie - Demmeringstraße - TKV2/ TKV4","Demmeringstraße, 49, 04177, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3362485,12.3275717377737
"Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch, Klinikum St. Georg GmbH, Hauptstandort Leipzig Eutritzsch","Delitzscher Str., 141, 04129, Leipzig",2022,"14","713","000","1","2",NA,NA,51.3833936,12.3802527
"St. Elisabeth Krankenhaus Leipzig gGmbH, St. Elisabeth Krankenhaus Leipzig","Biedermannstr., NA, 04277, Leipzig",2022,"14","713","000","2","2",NA,NA,51.3070053,12.3766692
"Universitätsklinikum Leipzig AöR, Universitätsklinikum Leipzig AöR","Liebigstr., 18, 04103, Leipzig",2022,"14","713","000","1","1",NA,NA,51.3313102,12.384855
"Neurologisches Rehabilitationszentrum Leipzig, Neurologisches Rehabilitationszentrum Leipzig","Muldentalweg, 1, 04828, Bennewitz",2022,"14","729","030","3","2",NA,NA,51.34891565,12.6464184148866
"Diakoniewerk Zschadraß gemeinnützige GmbH, Tagesklinik Borna","Rudolf-Virchow-Str., 2, 04552, Borna",2022,"14","729","050","2","2",NA,NA,51.1350378,12.5056283
"HELIOS-Park-Klinikum, Hauptstandort, Kompetenzzentrum Borna","Rudolf-Virchow-Str., 2, 04552, Borna",2022,"14","729","050","3","2",NA,NA,51.1350378,12.5056283
"Sana-Kliniken Leipziger Land, Klinikum Borna, Sana-Kliniken Leipziger Land, Klinikum Borna","Rudolf-Virchow-Str., 2, 04552, Borna",2022,"14","729","050","3","2",NA,NA,51.1350378,12.5056283
"Diakoniewerk Zschadraß gemeinnützige GmbH, Diakoniewerk Zschadraß gemeinnützige GmbH","Im Park, 15a, 04680, Colditz",2022,"14","729","080","2","2",NA,NA,51.13589235,12.8190298
"Diakoniewerk Zschadraß gemeinnützige GmbH, Tagesklinik Grimma","Südstr., 80, 04668, Grimma",2022,"14","729","160","2","2",NA,NA,51.2212907,12.7171418
"Muldentalkliniken, Standort Wurzen, Muldentalkliniken, Standort Grimma","Kleiststr., 5, 04668, Grimma",2022,"14","729","160","1","2",NA,NA,51.2380779,12.7190443
"Sächsisches Krankenhaus Altscherbitz - Hauptstandort, Sächsisches Krankenhaus Altscherbitz - Tagesklinik Standort Markranstädt","Hordisstr., 15, 04420, Markranstädt",2022,"14","729","270","1","2",NA,NA,51.30145385,12.2237528638253
"HELIOS-Park-Klinikum, Hauptstandort, Kompetenzzentrum Wurzen","Kutusowstr., 70, 04808, Wurzen",2022,"14","729","410","3","2",NA,NA,51.3788364,12.7322729304537
"Muldentalkliniken, Standort Wurzen, Muldentalkliniken, Standort Wurzen","Kutusowstr., 70, 04808, Wurzen",2022,"14","729","410","1","2",NA,NA,51.3788364,12.7322729304537
"Sana-Kliniken Leipziger Land, Klinikum Borna, Sana-Kliniken Leipziger Land, Klinik Zwenkau","Pestalozzistr., 9, 04442, Zwenkau",2022,"14","729","430","3","2",NA,NA,51.2202612,12.3306152291315
"MediClin Waldkrankenhaus Bad Düben, MediClin Waldkrankenhaus Bad Düben","Gustav-Adolf-Str., 15a, 04849, Bad Düben",2022,"14","730","020","3","2",NA,NA,51.59845085,12.5822257763315
"Kreiskrankenhaus Delitzsch GmbH Klinik Delitzsch, Kreiskrankenhaus Delitzsch GmbH Klinik Delitzsch","Dübener Str., 3-9, 04509, Delitzsch",2022,"14","730","070","1","2",NA,NA,51.5273203,12.3373612903188
"Kreiskrankenhaus Delitzsch GmbH Klinik Delitzsch, Kreiskrankenhaus Delitzsch GmbH Klinik Eilenburg","Wilhelm-Grune-Str., 5-8, 04838, Eilenburg",2022,"14","730","110","1","2",NA,NA,51.4604669,12.6211977618832
"Sächsisches Krankenhaus Altscherbitz - Hauptstandort, Sächsisches Krankenhaus Altscherbitz - Tagesklinik Standort Eilenburg","Wilhelm-Grune-Str., 5-8, 04838, Eilenburg",2022,"14","730","110","1","2",NA,NA,51.4604669,12.6211977618832
"COLLM KLINIK OSCHATZ GmbH, COLLM KLINIK OSCHATZ GmbH","Parkstr., 1, 04758, Oschatz",2022,"14","730","230","1","2",NA,NA,51.2927598,13.1137846
"Helios Klinik Schkeuditz, Helios Klinik Schkeuditz","Leipziger Str., 45, 04435, Schkeuditz",2022,"14","730","270","3","2",NA,NA,51.39433435,12.2302640355031
"Sächsisches Krankenhaus Altscherbitz - Hauptstandort, Sächsisches Krankenhaus Altscherbitz - Hauptstandort","Leipziger Str., 59, 04435, Schkeuditz",2022,"14","730","270","1","2",NA,NA,51.38724355,12.2522969362512
"Fachkrankenhaus Hubertusburg gGmbH, Standort Torgau","Husarenpark, 5, 04860, Torgau",2022,"14","730","310","1","2",NA,NA,51.561692,12.9819594047111
"HELIOS-Park-Klinikum, Hauptstandort, Kompetenzzentrum Torgau Psychiatrischen Institutsambulanz (PIA)","Husarenpark, 10b, 04860, Torgau",2022,"14","730","310","3","2",NA,NA,51.5619934,12.9799036
"Kreiskrankenhaus Torgau ""Johann Kentmann"", Kreiskrankenhaus Torgau Johann Kentmann","Christianistr., 1, 04860, Torgau",2022,"14","730","310","1","2",NA,NA,51.5615645,12.984629
"Fachkrankenhaus Hubertusburg gGmbH, Fachkrankenhaus Hubertusburg, Hauptstandort Wermsdorf","Schloss Hubertusburg, 63, 04779, Wermsdorf",2022,"14","730","330","1","2","Schloss Hubertusburg, 04779, Wermsdorf",NA,51.2785768,12.9402234587606
"SALUS gGmbH Fachklinikum Bernburg, Tagesklinik Dessau Schillerstr.","Schillerstraße, 39, 06844, Dessau-Roßlau",2022,"15","001","000","1","2",NA,NA,51.8477057,12.2440018
"SALUS gGmbH Fachklinikum Bernburg, Tagesklinik Dessau Köthener Str.","Köthener Straße, 93, 06847, Dessau-Roßlau",2022,"15","001","000","1","2",NA,NA,51.82377985,12.1947557492
"St. Joseph-Krankenhaus Dessau, St. Joseph-Krankenhaus Dessau - Hauptstandort","Auenweg, 36, 06847, Dessau-Roßlau",2022,"15","001","000","2","2",NA,NA,51.8176025,12.1966302
"-Krankenhaus Dessau, Tagesklinik Teichstraße","Teichstraße, 66, 06844, Dessau-Roßlau",2022,"15","001","000","2","2",NA,NA,51.8391875,12.2461209550846
"Städtisches Klinikum Dessau, Städtisches Klinikum Dessau - Auenweg","Auenweg, 38, 06847, Dessau-Roßlau",2022,"15","001","000","1","2",NA,NA,51.81591525,12.1976728760512
"Städtisches Klinikum Dessau, Städtisches Klinikum Dessau - Gropiusallee","Gropiusallee, 3, 06846, Dessau-Roßlau",2022,"15","001","000","1","2",NA,NA,51.83719,12.22607
"AWO Psychiatriezentrum Halle GmbH, AWO Psychiatriezentrum Halle","Zscherbener Straße, 11, 06124, Halle (Saale)",2022,"15","002","000","2","2",NA,NA,51.4733989,11.9176468
"Berufsgenossenschaftliche Kliniken Bergmannstrost Halle, BG Klinikum Bergmannstrost Halle","Merseburger Straße, 165, 06112, Halle (Saale)",2022,"15","002","000","1","2",NA,NA,51.46022445,11.9865708717022
"Diakoniekrankenhaus Halle, Diakoniekrankenhaus Halle","Mühlweg, 7, 06114, Halle (Saale)",2022,"15","002","000","2","2",NA,NA,51.49408625,11.9595485324608
"Krankenhaus Martha-Maria Halle-Dölau gGmbH, Krankenhaus Martha-Maria Halle Dölau","Röntgenstraße, 1, 06120, Halle (Saale)",2022,"15","002","000","2","2",NA,NA,51.5031341,11.8762830996012
"Krankenhaus St. Elisabeth und St. Barbara, St. Elisabeth Krankenhaus","Mauerstraße, 5, 06110, Halle (Saale)",2022,"15","002","000","2","2",NA,NA,51.4776799,11.966673
"Krankenhaus St. Elisabeth und St. Barbara, St. Barbara -  Psychosomatik, Kinder- und Jugendpsychiatrie","Barbarastraße, 4, 06110, Halle (Saale)",2022,"15","002","000","2","2",NA,NA,51.45884285,11.9779035540125
"Martin-Luther-Universität Halle-Wittenberg, Universitätsklinikum Halle(Saale), Uniklinikum Halle -  Medizin-Campus Steintor","Magdeburger Straße, 20, 06112, Halle (Saale)",2022,"15","002","000","1","1",NA,NA,51.4850396,11.9779804
"Martin-Luther-Universität Halle-Wittenberg, Universitätsklinikum Halle(Saale), Uniklinikum Halle - somatischer Hauptstandort","Ernst-Grube-Straße, 40, 06120, Halle (Saale)",2022,"15","002","000","1","1",NA,NA,51.50197945,11.9366516003636
"Klinik des Westens Magdeburg, Klinik des Westens Magdeburg","Bertha-von-Suttner-Straße, 5-7, 39108, Magdeburg",2022,"15","003","000","3","2",NA,NA,52.1378963,11.6244755
"Klinik St. Marienstift, Krankenhaus St. Marienstift Magdeburg","Harsdorfer Straße, 30, 39110, Magdeburg",2022,"15","003","000","2","2",NA,NA,52.1371517,11.6005955
"Klinikum in den Pfeifferschen Stiftungen GmbH, Klinikum in den Pfeifferschen Stiftungen Magdeburg","Pfeifferstraße, 10, 39114, Magdeburg",2022,"15","003","000","2","2",NA,NA,52.11502775,11.6687789582307
"Klinikum Magdeburg gGmbH, Klinikum Magdeburg","Birkenallee, 34, 39130, Magdeburg",2022,"15","003","000","1","2",NA,NA,52.1575297,11.5819653560123
"MEDIAN-Klinik Neurologisches Zentrum Magdeburg, MEDIAN Klinik NRZ Magdeburg","Gustav-Ricker-Straße, 4, 39120, Magdeburg",2022,"15","003","000","3","2",NA,NA,52.08624395,11.6378271720262
"Universitätsklinikum Magdeburg, Uniklinikum Magdeburg - Leipziger Straße","Leipziger Straße, 44, 39120, Magdeburg",2022,"15","003","000","1","1",NA,NA,52.1017698,11.6180246
"Universitätsklinikum Magdeburg, Uniklinikum Magdeburg - Gerhart-Hauptmann-Straße","Gerhart-Hauptmann-Straße, 35, 39108, Magdeburg",2022,"15","003","000","1","1",NA,NA,52.12946185,11.6177366565117
"Altmark-Klinikum gGmbH, Altmark-Klinikum Gardelegen","Ernst-von-Bergmann-Str., 22, 39638, Gardelegen",2022,"15","081","135","1","2",NA,NA,52.52237925,11.3818996032389
"Altmark-Klinikum gGmbH, Altmark-Klinikum Salzwedel","Brunnenstraße, 1, 29410, Salzwedel",2022,"15","081","455","1","2",NA,NA,52.8561189,11.1453113695501
"SALUS gGmbH Fachklinikum Uchtspringe, Tagesklinik Salzwedel","Schillerstraße, 2, 29410, Salzwedel, Hansestadt",2022,"15","081","455","1","2",NA,NA,52.4818246,11.2077326
"Gesundheitszentrum Bitterfeld/Wolfen gGmbH, Gesundheitszentrum Bitterfeld","Friedrich-Ludwig-Jahn-Straße, 2, 06749, Bitterfeld",2022,"15","082","015","1","2",NA,NA,51.6341393,12.3344568
"Gesundheitszentrum Bitterfeld/Wolfen gGmbH, TK Psychiatrie/TK Geriatrie Wolfen","Robert-Koch-Straße, 4, 06766, Wolfen",2022,"15","082","015","1","2",NA,NA,51.6619044,12.271921
"Helios Klinik Köthen GmbH, Helios Klinik Köthen","Hallesche Straße, 29, 06366, Köthen",2022,"15","082","180","3","2",NA,NA,51.7467126,11.972451
"SALUS gGmbH Fachklinikum Bernburg, Tagesklinik Köthen","Schalaunische Straße, 6-7, 06366, Köthen (Anhalt)",2022,"15","082","180","1","2",NA,NA,51.7509749,11.9778455
"HELIOS Klinik Zerbst/Anhalt GmbH, HELIOS Klinik Zerbst","Friedrich-Naumann-Straße, 53, 39261, Zerbst",2022,"15","082","430","3","2",NA,NA,51.9609282,12.0943726
"-Krankenhaus Dessau, Tagesklinik Zerbst","Wolfsbrücke, 4, 39261, Zerbst/Anhalt",2022,"15","082","430","2","2",NA,NA,51.9672368,12.0884944
"AMEOS Klinikum Haldensleben, AMEOS Klinikum Haldensleben (Somatik)","Kiefholzstraße, 27, 39340, Haldensleben",2022,"15","083","270","3","2",NA,NA,52.2858874,11.3772944
"AMEOS Klinikum Haldensleben, AMEOS Klinikum Haldensleben (Psychiatrie)","Kiefholzstraße, 4, 39340, Haldensleben",2022,"15","083","270","3","2",NA,NA,52.2818706,11.3703073154216
"HELIOS Bördeklinik GmbH, Helios Bördeklinik","Kreiskrankenhaus, 4, 39387, Oschersleben",2022,"15","083","415","3","2",NA,NA,52.0652698,11.1915734
"Carl-von-Basedow-Klinikum Saalekreis GmbH, Außenstelle Naumburg - TK - Kinder- und Jugendpsychiatrie","Humboldtstraße, 31, 06618, Naumburg (Saale)",2022,"15","084","355","1","2",NA,NA,51.1610137,11.8149587121253
"SRH Klinikum Naumburg, SRH Klinikum Naumburg","Humboldtstraße, 31, 06618, Naumburg (Saale)",2022,"15","084","355","2","2",NA,NA,51.1610137,11.8149587121253
"ASKLEPIOS Klinik Weißenfels, Asklepios Kliniken Weißenfels","Naumburger Straße, 76, 06667, Weißenfels",2022,"15","084","550","3","2",NA,NA,51.1947134,11.9573594
"SRH Klinikum Naumburg, Georgius-Agricola Klinikum Zeitz","Lindenring, 1, 06712, Zeitz",2022,"15","084","590","2","2","Lindenring, 06712, Zeitz","51.03125322438338, 12.159282912784594",51.0312532243834,12.1592829127846
"Lungenklinik Ballenstedt/Harz gGmbH, Lungenklinik Ballenstedt/Harz","Robert-Koch-Straße, 26-27, 06493, Ballenstedt",2022,"15","085","040","1","2",NA,NA,51.71325435,11.231177797199
"Harz-Klinikum ""Dorothea Christiane Erxleben"" GmbH, Klinik für Psychiatrie und Psychotherapie vom Harz-Klinikum","Tiestraße, 7-10, 38889, Blankenburg (Harz)",2022,"15","085","055","1","2","Tiestraße, 38889, Blankenburg","51.792626023114046, 10.954903797482668",51.792626023114,10.9549037974827
"AMEOS Klinikum Halberstadt GmbH, AMEOS Klinikum Halberstadt","Gleimstraße, 5, 38820, Halberstadt",2022,"15","085","125","3","2",NA,NA,51.90131645,11.0543211663463
"Diakonie-Krankenhaus Harz GmbH, Diakonie-Krankenhaus Elbingerode","Brockenstraße, 1, 38875, Oberharz am Brocken OT Elbingerode",2022,"15","085","228","2","2",NA,NA,51.772411749599,10.7910163972759
"Harz-Klinikum ""Dorothea Christiane Erxleben"" GmbH, Harz-Klinikum Quedlinburg","Ditfurter Weg, 24, 06484, Quedlinburg",2022,"15","085","235","1","2",NA,NA,51.7953356,11.1635564
"Evangelische Stiftung Neinstedt, Evangelisches Fachkrankenhaus für Psychiatrie, Evang. Fachkrankenhaus f. Psychiatrie ""Hildegard von Bingen""","Suderöder Straße, 11, 06502, Thale",2022,"15","085","330","2","2",NA,NA,51.732134,11.0904895
"Harz-Klinikum ""Dorothea Christiane Erxleben"" GmbH, Klinik Wernigerode vom Harz-Klinikum","Ilsenburger Straße, 15, 38855, Wernigerode",2022,"15","085","370","1","2",NA,NA,51.8360498,10.7741212
"AWO Fachkrankenhaus Jerichow, Tagesklinik Burg","Kirchhofstraße, 5, 39288, Burg bei Magdeburg",2022,"15","086","015","2","2",NA,NA,52.2740806,11.8466492
"HELIOS Klinik Jerichower Land GmbH, HELIOS Klinik Jerichower Land","August-Bebel-Straße, 55, 39288, Burg",2022,"15","086","015","3","2",NA,NA,52.2660431,11.833949
"HELIOS Fachkrankenhaus Vogelsang-Gommern, Helios Fachklinik Vogelsang-Gommern","Sophie-von-Boetticher-Straße, 1, 39245, Gommern",2022,"15","086","055","3","2",NA,NA,52.08378825,11.7808915410163
"AWO Fachkrankenhaus Jerichow, AWO Fachkrankenhaus Jerichow","Johannes-Lange-Straße, 20, 39319, Jerichow",2022,"15","086","080","2","2",NA,NA,52.49981525,12.0405339687563
"Lungenklinik Lostau gGmbH, Lungenklinik Lostau","Lindenstraße, 2, 39291, Möser OT Lostau",2022,"15","086","145","2","2",NA,NA,52.2149321984138,11.7292253261353
"HELIOS Kliniken Mansfeld-Südharz, HELIOS Klinik MSH - Lutherstadt Eisleben","Hohetorstraße, 25, 06295, Lutherstadt Eisleben",2022,"15","087","130","3","2",NA,NA,51.5318076,11.5418699
"HELIOS Kliniken Mansfeld-Südharz, HELIOS Klinik MSH - Hettstedt","Robert-Koch-Straße, 8, 06333, Hettstedt",2022,"15","087","220","3","2",NA,NA,51.6603118,11.4940660755498
"HELIOS Kliniken Mansfeld-Südharz, HELIOS Klinik MSH - Sangerhausen","Am Beinschuh, 2, 06526, Sangerhausen",2022,"15","087","370","3","2",NA,NA,51.4731979,11.3100727
"Carl-von-Basedow-Klinikum Saalekreis GmbH, Carl-von-Basedow-Klinikum Merseburg","Weiße Mauer, 52, 06217, Merseburg",2022,"15","088","220","1","2",NA,NA,51.3663738,11.9938967350018
"Carl-von-Basedow-Klinikum Saalekreis GmbH, Carl-von-Basedow-Klinikum Querfurt","Vor dem Nebraer Tor, 11, 06268, Querfurt",2022,"15","088","305","1","2",NA,NA,51.3706046,11.6071743681946
"AMEOS Klinikum Aschersleben-Stassfurt GmbH, AMEOS Klinikum (Aschersleben)","Eislebener Straße, 7, 06449, Aschersleben",2022,"15","089","015","3","2",NA,NA,51.7434679,11.4587966
"AMEOS Klinikum Bernburg GmbH, AMEOS Klinikum Bernburg","Kustrenaer Straße, 98, 06406, Bernburg",2022,"15","089","030","3","2",NA,NA,51.78230965,11.7331735760307
"SALUS gGmbH Fachklinikum Bernburg, Fachklinikum Bernburg","Olga-Benario-Straße, 16-18, 06406, Bernburg (Saale)",2022,"15","089","030","1","2",NA,NA,51.78691245,11.7265490525795
"Waldklinik Bernburg GmbH, Parkinson-Spezialklinik, Waldklinik Bernburg","Keßlerstraße, 8, 06406, Bernburg",2022,"15","089","030","3","2",NA,NA,51.79369845,11.7186729451487
"Saale-Krankenhaus Calbe, Saale-Krankenhaus Calbe","Hospitalstraße, 5, 39240, Calbe/Saale",2022,"15","089","055","3","2",NA,NA,51.90401335,11.7678722152067
"AMEOS Klinikum Schönebeck, AMEOS Klinik Schönebeck","Köthener Straße, 12, 39218, Schönebeck",2022,"15","089","305","3","2",NA,NA,52.015086,11.7386945
"AMEOS Klinikum Schönebeck, AMEOS Klinik Schönebeck-Standort Bad Salzelmen","Am Gradierwerk, 3, 39218, Schönebeck",2022,"15","089","305","3","2",NA,NA,51.9962068,11.7166502939034
"AMEOS Klinikum Aschersleben-Stassfurt GmbH, AMEOS Klinikum (Staßfurt)","An der Bode, 11, 39418, Staßfurt",2022,"15","089","310","3","2",NA,NA,51.8550421,11.579363
